federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
c,Car,reaction,54500000000,54500.0,1781999130268566222,0,54510.610128,54510.936908,0.32678000000305474
adc,InputForCoach,input_arrival,54500000000,54500.0,1781999130268566222,0,54529.365775,54529.583068,0.21729300000151852
adc,InputForCoach,llm_output_tick,54500000000,54500.0,1781999130268566222,0,54529.694038,54529.879204,0.18516599999566097
c,Car,reaction,54600000000,54600.0,1781999130368566222,0,54610.292358,54610.545203,0.2528450000027078
adc,InputForCoach,input_arrival,54600000000,54600.0,1781999130368566222,0,54629.730514,54629.963197,0.2326829999947222
c,Car,reaction,54700000000,54700.0,1781999130468566222,0,54710.625877,54710.789329,0.1634520000006887
adc,InputForCoach,input_arrival,54700000000,54700.0,1781999130468566222,0,54729.408248,54729.602331,0.19408300000213785
llm,AgenticCoach,llm_inference,54500000000,54500.0,1781999130268566222,0,54532.862915,54780.858257,247.99534200000198
planner,ActionPlanner,monitoring,54500000000,54500.0,1781999130268566222,0,54781.589017,54782.129979,0.5409619999991264
c,Car,reaction,54800000000,54800.0,1781999130568566222,0,54810.773399,54811.104564,0.3311650000032387
adc,InputForCoach,input_arrival,54800000000,54800.0,1781999130568566222,0,54829.540158,54829.771533,0.23137499999575084
c,Car,reaction,54900000000,54900.0,1781999130668566222,0,54910.535267,54910.869135,0.33386800000153016
adc,InputForCoach,input_arrival,54900000000,54900.0,1781999130668566222,0,54991.36157,54991.590588,0.2290179999981774
c,Car,reaction,55000000000,55000.0,1781999130768566222,0,55010.636217,55010.944987,0.30877000000327826
adc,InputForCoach,input_arrival,55000000000,55000.0,1781999130768566222,0,55029.773976,55030.018044,0.2440679999999702
adc,InputForCoach,llm_output_tick,55000000000,55000.0,1781999130768566222,0,55030.134198,55030.372131,0.23793299999670126
c,Car,reaction,55100000000,55100.0,1781999130868566222,0,55110.843982,55111.001075,0.1570930000016233
adc,InputForCoach,input_arrival,55100000000,55100.0,1781999130868566222,0,55129.453153,55129.572453,0.11929999999847496
c,Car,reaction,55200000000,55200.0,1781999130968566222,0,55210.623939,55210.956041,0.33210200000030454
adc,InputForCoach,input_arrival,55200000000,55200.0,1781999130968566222,0,55228.836843,55229.081901,0.24505800000042655
llm,AgenticCoach,llm_inference,55000000000,55000.0,1781999130768566222,0,55032.787309,55286.655106,253.86779699999897
planner,ActionPlanner,warning,55000000000,55000.0,1781999130768566222,0,55287.661117,55288.007115,0.34599799999705283
c,Car,reaction,55300000000,55300.0,1781999131068566222,0,55310.634789,55310.945492,0.31070299999555573
adc,InputForCoach,input_arrival,55300000000,55300.0,1781999131068566222,0,55329.399435,55329.64418,0.24474500000360422
c,Car,reaction,55400000000,55400.0,1781999131168566222,0,55410.442196,55410.771612,0.32941599999321625
adc,InputForCoach,input_arrival,55400000000,55400.0,1781999131168566222,0,55493.30739,55493.563284,0.25589400000171736
c,Car,reaction,55500000000,55500.0,1781999131268566222,0,55510.386497,55510.728206,0.3417090000002645
adc,InputForCoach,input_arrival,55500000000,55500.0,1781999131268566222,0,55529.8884,55530.126516,0.23811599999316968
adc,InputForCoach,llm_output_tick,55500000000,55500.0,1781999131268566222,0,55530.266456,55530.467778,0.20132200000080047
c,Car,reaction,55600000000,55600.0,1781999131368566222,0,55610.438209,55610.769847,0.331638000003295
adc,InputForCoach,input_arrival,55600000000,55600.0,1781999131368566222,0,55628.780691,55629.015551,0.23485999999684282
c,Car,reaction,55700000000,55700.0,1781999131468566222,0,55710.29028,55710.452864,0.16258399999787798
adc,InputForCoach,input_arrival,55700000000,55700.0,1781999131468566222,0,55728.797047,55728.921099,0.12405199999921024
llm,AgenticCoach,llm_inference,55500000000,55500.0,1781999131268566222,0,55533.387802,55793.897315,260.5095130000045
planner,ActionPlanner,monitoring,55500000000,55500.0,1781999131268566222,0,55794.593517,55794.94313,0.3496129999984987
c,Car,reaction,55800000000,55800.0,1781999131568566222,0,55810.384501,55810.697088,0.3125870000003488
adc,InputForCoach,input_arrival,55800000000,55800.0,1781999131568566222,0,55829.516651,55829.746243,0.22959200000332203
c,Car,reaction,55900000000,55900.0,1781999131668566222,0,55910.618316,55910.959527,0.3412109999990207
adc,InputForCoach,input_arrival,55900000000,55900.0,1781999131668566222,0,55993.391891,55993.622827,0.23093599999992875
c,Car,reaction,56000000000,56000.0,1781999131768566222,0,56010.607382,56010.938046,0.3306640000009793
adc,InputForCoach,input_arrival,56000000000,56000.0,1781999131768566222,0,56029.130049,56029.419973,0.28992399999697227
adc,InputForCoach,llm_output_tick,56000000000,56000.0,1781999131768566222,0,56029.531553,56029.719806,0.1882530000002589
c,Car,reaction,56100000000,56100.0,1781999131868566222,0,56110.605411,56110.946077,0.3406660000036936
adc,InputForCoach,input_arrival,56100000000,56100.0,1781999131868566222,0,56131.413736,56131.642117,0.22838100000080885
c,Car,reaction,56200000000,56200.0,1781999131968566222,0,56210.475168,56210.837652,0.36248400000476977
adc,InputForCoach,input_arrival,56200000000,56200.0,1781999131968566222,0,56229.228338,56229.465053,0.2367149999990943
llm,AgenticCoach,llm_inference,56000000000,56000.0,1781999131768566222,0,56033.090484,56279.234507,246.14402300000074
planner,ActionPlanner,monitoring,56000000000,56000.0,1781999131768566222,0,56280.086172,56281.056555,0.9703829999998561
c,Car,reaction,56300000000,56300.0,1781999132068566222,0,56310.428203,56310.772656,0.34445299999788404
adc,InputForCoach,input_arrival,56300000000,56300.0,1781999132068566222,0,56338.6392,56338.862539,0.2233390000037616
c,Car,reaction,56400000000,56400.0,1781999132168566222,0,56410.604227,56410.941946,0.337718999995559
adc,InputForCoach,input_arrival,56400000000,56400.0,1781999132168566222,0,56491.513426,56491.735615,0.22218900000007125
c,Car,reaction,56500000000,56500.0,1781999132268566222,0,56510.642324,56510.978277,0.3359530000016093
adc,InputForCoach,input_arrival,56500000000,56500.0,1781999132268566222,0,56535.401622,56535.621649,0.22002700000302866
adc,InputForCoach,llm_output_tick,56500000000,56500.0,1781999132268566222,0,56535.730522,56535.918188,0.18766600000526523
c,Car,reaction,56600000000,56600.0,1781999132368566222,0,56610.361623,56610.524333,0.1627100000041537
adc,InputForCoach,input_arrival,56600000000,56600.0,1781999132368566222,0,56632.146174,56632.307631,0.16145700000197394
c,Car,reaction,56700000000,56700.0,1781999132468566222,0,56710.503197,56710.79917,0.29597300000023097
adc,InputForCoach,input_arrival,56700000000,56700.0,1781999132468566222,0,56729.126184,56729.268048,0.14186399999744026
llm,AgenticCoach,llm_inference,56500000000,56500.0,1781999132268566222,0,56538.324252,56781.716245,243.39199300000473
planner,ActionPlanner,warning,56500000000,56500.0,1781999132268566222,0,56782.751162,56783.104862,0.3536999999996624
c,Car,reaction,56800000000,56800.0,1781999132568566222,0,56810.620273,56810.950968,0.330694999996922
adc,InputForCoach,input_arrival,56800000000,56800.0,1781999132568566222,0,56829.707484,56829.93706,0.22957599999790546
c,Car,reaction,56900000000,56900.0,1781999132668566222,0,56910.569026,56910.875621,0.3065950000018347
adc,InputForCoach,input_arrival,56900000000,56900.0,1781999132668566222,0,56997.301204,56997.74478,0.44357599999784725
c,Car,reaction,57000000000,57000.0,1781999132768566222,0,57010.602827,57010.928196,0.32536899999831803
adc,InputForCoach,input_arrival,57000000000,57000.0,1781999132768566222,0,57028.695175,57028.906445,0.2112699999997858
adc,InputForCoach,llm_output_tick,57000000000,57000.0,1781999132768566222,0,57029.00627,57029.189751,0.18348100000002887
c,Car,reaction,57100000000,57100.0,1781999132868566222,0,57110.61407,57110.9291,0.31502999999793246
adc,InputForCoach,input_arrival,57100000000,57100.0,1781999132868566222,0,57128.550499,57128.780058,0.2295589999994263
c,Car,reaction,57200000000,57200.0,1781999132968566222,0,57210.642467,57210.977988,0.33552100000088103
adc,InputForCoach,input_arrival,57200000000,57200.0,1781999132968566222,0,57229.095624,57229.366311,0.270686999996542
llm,AgenticCoach,llm_inference,57000000000,57000.0,1781999132768566222,0,57031.735238,57292.436686,260.7014479999998
planner,ActionPlanner,monitoring,57000000000,57000.0,1781999132768566222,0,57293.299817,57293.441841,0.14202400000067428
c,Car,reaction,57300000000,57300.0,1781999133068566222,0,57310.388544,57310.734023,0.34547899999597576
adc,InputForCoach,input_arrival,57300000000,57300.0,1781999133068566222,0,57330.050144,57330.323477,0.2733329999973648
c,Car,reaction,57400000000,57400.0,1781999133168566222,0,57410.367354,57410.717886,0.3505319999967469
adc,InputForCoach,input_arrival,57400000000,57400.0,1781999133168566222,0,57501.256641,57501.481024,0.22438300000067102
c,Car,reaction,57500000000,57500.0,1781999133268566222,0,57510.431575,57510.754185,0.32260999999562046
adc,InputForCoach,input_arrival,57500000000,57500.0,1781999133268566222,0,57530.344723,57530.567901,0.22317800000018906
adc,InputForCoach,llm_output_tick,57500000000,57500.0,1781999133268566222,0,57530.676066,57530.862404,0.18633799999952316
c,Car,reaction,57600000000,57600.0,1781999133368566222,0,57610.571123,57610.892475,0.321351999999024
adc,InputForCoach,input_arrival,57600000000,57600.0,1781999133368566222,0,57628.953404,57629.096524,0.14312000000063563
c,Car,reaction,57700000000,57700.0,1781999133468566222,0,57710.582087,57710.930691,0.34860399999888614
adc,InputForCoach,input_arrival,57700000000,57700.0,1781999133468566222,0,57729.486019,57729.73223,0.24621099999785656
llm,AgenticCoach,llm_inference,57500000000,57500.0,1781999133268566222,0,57533.773854,57775.4901,241.7162460000036
planner,ActionPlanner,monitoring,57500000000,57500.0,1781999133268566222,0,57776.510271,57777.780723,1.2704520000042976
c,Car,reaction,57800000000,57800.0,1781999133568566222,0,57810.267172,57810.474835,0.2076630000010482
adc,InputForCoach,input_arrival,57800000000,57800.0,1781999133568566222,0,57830.467275,57830.681307,0.21403199999622302
c,Car,reaction,57900000000,57900.0,1781999133668566222,0,57910.359625,57910.706047,0.3464220000023488
adc,InputForCoach,input_arrival,57900000000,57900.0,1781999133668566222,0,57994.420573,57994.670052,0.24947899999824585
c,Car,reaction,58000000000,58000.0,1781999133768566222,0,58010.248464,58010.424215,0.17575100000249222
adc,InputForCoach,input_arrival,58000000000,58000.0,1781999133768566222,0,58029.157359,58029.358585,0.20122600000468083
adc,InputForCoach,llm_output_tick,58000000000,58000.0,1781999133768566222,0,58029.396424,58029.504545,0.10812100000475766
c,Car,reaction,58100000000,58100.0,1781999133868566222,0,58110.353591,58110.590701,0.23711000000184868
c,Car,tardy,58100000000,58100.0,1781999133868566222,1,58111.149633,58111.492128,0.34249499999714317
adc,InputForCoach,input_arrival,58100000000,58100.0,1781999133868566222,0,58129.472939,58129.730844,0.25790499999857275
c,Car,reaction,58200000000,58200.0,1781999133968566222,0,58210.29883,58210.630374,0.3315440000005765
adc,InputForCoach,input_arrival,58100000000,58100.0,1781999133868566222,1,58220.475525,58220.715474,0.23994899999524932
adc,InputForCoach,input_arrival,58200000000,58200.0,1781999133968566222,0,58230.055372,58230.316246,0.26087399999960326
llm,AgenticCoach,llm_inference,58000000000,58000.0,1781999133768566222,0,58030.706331,58304.946664,274.24033300000156
planner,ActionPlanner,warning,58000000000,58000.0,1781999133768566222,0,58305.958987,58306.041782,0.08279500000207918
c,Car,reaction,58300000000,58300.0,1781999134068566222,0,58310.310142,58310.597614,0.28747199999634176
adc,InputForCoach,input_arrival,58300000000,58300.0,1781999134068566222,0,58328.703303,58328.845683,0.14237999999750173
c,Car,reaction,58400000000,58400.0,1781999134168566222,0,58410.606433,58410.946376,0.3399429999990389
adc,InputForCoach,input_arrival,58400000000,58400.0,1781999134168566222,0,58497.796777,58498.040136,0.24335900000005495
c,Car,reaction,58500000000,58500.0,1781999134268566222,0,58510.611076,58510.913242,0.3021660000013071
adc,InputForCoach,input_arrival,58500000000,58500.0,1781999134268566222,0,58529.983678,58530.245006,0.2613280000005034
adc,InputForCoach,llm_output_tick,58500000000,58500.0,1781999134268566222,0,58530.51934,58530.703525,0.18418499999825144
c,Car,reaction,58600000000,58600.0,1781999134368566222,0,58610.436769,58610.76945,0.3326809999998659
adc,InputForCoach,input_arrival,58600000000,58600.0,1781999134368566222,0,58628.524404,58628.762097,0.2376929999954882
c,Car,reaction,58700000000,58700.0,1781999134468566222,0,58710.359855,58710.67087,0.3110149999993155
adc,InputForCoach,input_arrival,58700000000,58700.0,1781999134468566222,0,58728.690908,58728.935307,0.24439900000288617
llm,AgenticCoach,llm_inference,58500000000,58500.0,1781999134268566222,0,58533.180865,58783.435142,250.254277
planner,ActionPlanner,warning,58500000000,58500.0,1781999134268566222,0,58784.295224,58784.458942,0.16371799999615178
c,Car,reaction,58800000000,58800.0,1781999134568566222,0,58810.47744,58810.780488,0.30304799999430543
adc,InputForCoach,input_arrival,58800000000,58800.0,1781999134568566222,0,58828.909104,58829.062273,0.15316900000470923
c,Car,reaction,58900000000,58900.0,1781999134668566222,0,58910.372065,58910.713033,0.34096799999679206
adc,InputForCoach,input_arrival,58900000000,58900.0,1781999134668566222,0,58989.629762,58989.83961,0.2098480000058771
c,Car,reaction,59000000000,59000.0,1781999134768566222,0,59010.364698,59010.66418,0.29948200000217184
adc,InputForCoach,input_arrival,59000000000,59000.0,1781999134768566222,0,59029.089328,59029.301207,0.2118789999949513
adc,InputForCoach,llm_output_tick,59000000000,59000.0,1781999134768566222,0,59029.388403,59029.567144,0.17874100000335602
c,Car,reaction,59100000000,59100.0,1781999134868566222,0,59110.36907,59110.683023,0.31395299999712734
adc,InputForCoach,input_arrival,59100000000,59100.0,1781999134868566222,0,59128.57231,59128.754348,0.18203799999901094
c,Car,reaction,59200000000,59200.0,1781999134968566222,0,59210.316115,59210.657991,0.3418759999985923
adc,InputForCoach,input_arrival,59200000000,59200.0,1781999134968566222,0,59230.410142,59230.71417,0.3040279999986524
llm,AgenticCoach,llm_inference,59000000000,59000.0,1781999134768566222,0,59032.023036,59290.34241,258.3193739999988
planner,ActionPlanner,monitoring,59000000000,59000.0,1781999134768566222,0,59291.145922,59292.184805,1.0388829999938025
c,Car,reaction,59300000000,59300.0,1781999135068566222,0,59310.7144,59311.043097,0.32869700000446755
adc,InputForCoach,input_arrival,59300000000,59300.0,1781999135068566222,0,59328.931474,59329.165524,0.23404999999911524
c,Car,reaction,59400000000,59400.0,1781999135168566222,0,59410.575889,59410.840963,0.2650740000026417
adc,InputForCoach,input_arrival,59400000000,59400.0,1781999135168566222,0,59496.586759,59496.811052,0.22429299999930663
c,Car,reaction,59500000000,59500.0,1781999135268566222,0,59510.542567,59510.871634,0.3290670000060345
adc,InputForCoach,input_arrival,59500000000,59500.0,1781999135268566222,0,59529.876951,59530.103223,0.2262719999998808
adc,InputForCoach,llm_output_tick,59500000000,59500.0,1781999135268566222,0,59530.26683,59530.45859,0.1917600000015227
c,Car,reaction,59600000000,59600.0,1781999135368566222,0,59610.306648,59610.634154,0.32750600000144914
adc,InputForCoach,input_arrival,59600000000,59600.0,1781999135368566222,0,59629.315602,59629.443012,0.12741000000096392
c,Car,reaction,59700000000,59700.0,1781999135468566222,0,59710.377169,59710.714845,0.3376760000028298
adc,InputForCoach,input_arrival,59700000000,59700.0,1781999135468566222,0,59729.163012,59729.421635,0.2586230000015348
llm,AgenticCoach,llm_inference,59500000000,59500.0,1781999135268566222,0,59533.990411,59773.123835,239.13342399999965
planner,ActionPlanner,warning,59500000000,59500.0,1781999135268566222,0,59774.225062,59774.385862,0.16080000000511063
c,Car,reaction,59800000000,59800.0,1781999135568566222,0,59810.67036,59810.922488,0.2521280000000843
adc,InputForCoach,input_arrival,59800000000,59800.0,1781999135568566222,0,59828.535136,59828.764063,0.22892700000375044
c,Car,reaction,59900000000,59900.0,1781999135668566222,0,59910.620909,59910.947647,0.32673800000338815
adc,InputForCoach,input_arrival,59900000000,59900.0,1781999135668566222,0,59992.891797,59993.119031,0.22723400000541005
c,Car,reaction,60000000000,60000.0,1781999135768566222,0,60010.538895,60010.871129,0.3322340000013355
adc,InputForCoach,input_arrival,60000000000,60000.0,1781999135768566222,0,60036.8772,60037.104561,0.2273609999974724
adc,InputForCoach,llm_output_tick,60000000000,60000.0,1781999135768566222,0,60037.262065,60037.457463,0.195397999996203
c,Car,reaction,60100000000,60100.0,1781999135868566222,0,60110.664179,60111.000279,0.3361000000004424
adc,InputForCoach,input_arrival,60100000000,60100.0,1781999135868566222,0,60129.977344,60130.250403,0.2730589999991935
c,Car,reaction,60200000000,60200.0,1781999135968566222,0,60210.647137,60210.977635,0.33049800000299
adc,InputForCoach,input_arrival,60200000000,60200.0,1781999135968566222,0,60228.255873,60228.488447,0.23257400000147754
llm,AgenticCoach,llm_inference,60000000000,60000.0,1781999135768566222,0,60040.321354,60291.885781,251.56442699999752
planner,ActionPlanner,monitoring,60000000000,60000.0,1781999135768566222,0,60292.643532,60293.289509,0.6459770000001299
c,Car,reaction,60300000000,60300.0,1781999136068566222,0,60310.685884,60311.020132,0.3342479999992065
adc,InputForCoach,input_arrival,60300000000,60300.0,1781999136068566222,0,60329.666461,60329.898221,0.23176000000239583
c,Car,reaction,60400000000,60400.0,1781999136168566222,0,60410.420293,60410.720347,0.30005399999936344
adc,InputForCoach,input_arrival,60400000000,60400.0,1781999136168566222,0,60491.735748,60491.9609,0.22515199999907054
c,Car,reaction,60500000000,60500.0,1781999136268566222,0,60510.504089,60510.832198,0.32810899999458343
adc,InputForCoach,input_arrival,60500000000,60500.0,1781999136268566222,0,60536.094323,60536.36753,0.273207000005641
adc,InputForCoach,llm_output_tick,60500000000,60500.0,1781999136268566222,0,60536.740065,60537.102548,0.36248300000443123
c,Car,reaction,60600000000,60600.0,1781999136368566222,0,60610.224854,60610.585754,0.36089999999967404
adc,InputForCoach,input_arrival,60600000000,60600.0,1781999136368566222,0,60634.255002,60634.495141,0.24013900000136346
c,Car,reaction,60700000000,60700.0,1781999136468566222,0,60710.279689,60710.660476,0.38078699999459786
adc,InputForCoach,input_arrival,60700000000,60700.0,1781999136468566222,0,60729.335078,60729.477091,0.14201300000422634
llm,AgenticCoach,llm_inference,60500000000,60500.0,1781999136268566222,0,60539.704503,60783.06891,243.36440700000094
planner,ActionPlanner,warning,60500000000,60500.0,1781999136268566222,0,60784.045738,60784.226351,0.18061299999681069
c,Car,reaction,60800000000,60800.0,1781999136568566222,0,60810.392431,60810.611915,0.21948400000110269
c,Car,tardy,60800000000,60800.0,1781999136568566222,1,60811.430378,60811.780663,0.35028500000044005
adc,InputForCoach,input_arrival,60800000000,60800.0,1781999136568566222,0,60840.48066,60840.727663,0.24700299999676645
c,Car,reaction,60900000000,60900.0,1781999136668566222,0,60910.58045,60910.881667,0.3012170000001788
adc,InputForCoach,input_arrival,60800000000,60800.0,1781999136568566222,1,60920.485186,60920.626286,0.14110000000073342
adc,InputForCoach,input_arrival,60900000000,60900.0,1781999136668566222,0,60999.421008,60999.635749,0.21474100000341423
c,Car,reaction,61000000000,61000.0,1781999136768566222,0,61010.635786,61010.973249,0.3374630000034813
adc,InputForCoach,input_arrival,61000000000,61000.0,1781999136768566222,0,61031.075595,61031.342627,0.2670319999961066
adc,InputForCoach,llm_output_tick,61000000000,61000.0,1781999136768566222,0,61031.444617,61031.615212,0.17059499999595573
c,Car,reaction,61100000000,61100.0,1781999136868566222,0,61110.330014,61110.686972,0.3569580000039423
adc,InputForCoach,input_arrival,61100000000,61100.0,1781999136868566222,0,61130.324593,61130.56098,0.23638700000446988
c,Car,reaction,61200000000,61200.0,1781999136968566222,0,61210.667131,61211.013832,0.34670099999493686
adc,InputForCoach,input_arrival,61200000000,61200.0,1781999136968566222,0,61233.154052,61233.326616,0.1725640000004205
llm,AgenticCoach,llm_inference,61000000000,61000.0,1781999136768566222,0,61034.548476,61280.88171,246.3332339999979
planner,ActionPlanner,monitoring,61000000000,61000.0,1781999136768566222,0,61281.824172,61282.001718,0.17754599999898346
c,Car,reaction,61300000000,61300.0,1781999137068566222,0,61310.544946,61310.909264,0.364317999999912
adc,InputForCoach,input_arrival,61300000000,61300.0,1781999137068566222,0,61373.110666,61373.589812,0.47914599999785423
c,Car,reaction,61400000000,61400.0,1781999137168566222,0,61410.565523,61410.888043,0.322520000001532
c,Car,reaction,61500000000,61500.0,1781999137268566222,0,61510.342203,61510.690032,0.3478289999984554
adc,InputForCoach,input_arrival,61400000000,61400.0,1781999137168566222,0,61518.049092,61518.321928,0.2728359999964596
c,Car,reaction,61600000000,61600.0,1781999137368566222,0,61610.57368,61610.891393,0.3177129999967292
adc,InputForCoach,input_arrival,61500000000,61500.0,1781999137268566222,0,61620.681711,61620.911752,0.23004100000252947
adc,InputForCoach,llm_output_tick,61500000000,61500.0,1781999137268566222,0,61621.023122,61621.26389,0.24076800000329968
c,Car,reaction,61700000000,61700.0,1781999137468566222,0,61710.476859,61710.638077,0.16121800000109943
adc,InputForCoach,input_arrival,61600000000,61600.0,1781999137368566222,0,61720.495662,61720.741656,0.24599399999715388
adc,InputForCoach,input_arrival,61600000000,61600.0,1781999137368566222,1,61721.124097,61721.241175,0.1170780000029481
adc,InputForCoach,input_arrival,61600000000,61600.0,1781999137368566222,2,61721.352504,61721.436904,0.08439999999973224
adc,InputForCoach,input_arrival,61600000000,61600.0,1781999137368566222,3,61757.674404,61757.909215,0.23481100000208244
adc,InputForCoach,input_arrival,61700000000,61700.0,1781999137468566222,0,61803.998794,61804.253103,0.25430900000355905
c,Car,reaction,61800000000,61800.0,1781999137568566222,0,61810.378806,61810.705431,0.3266250000015134
adc,InputForCoach,input_arrival,61800000000,61800.0,1781999137568566222,0,61864.723292,61864.957877,0.23458499999833293
llm,AgenticCoach,llm_inference,61500000000,61500.0,1781999137268566222,0,61624.5956,61868.878154,244.28255399999762
planner,ActionPlanner,monitoring_tardy,61500000000,61500.0,1781999137268566222,1,61869.659511,61869.702308,0.042797000001883134
planner,ActionPlanner,monitoring_tardy,61500000000,61500.0,1781999137268566222,2,61869.966517,61869.985506,0.018988999996508937
c,Car,reaction,61900000000,61900.0,1781999137668566222,0,61910.608877,61910.936647,0.3277700000035111
adc,InputForCoach,input_arrival,61900000000,61900.0,1781999137668566222,0,61992.618565,61992.855515,0.23695000000589062
c,Car,reaction,62000000000,62000.0,1781999137768566222,0,62010.59546,62010.899957,0.30449700000463054
adc,InputForCoach,input_arrival,62000000000,62000.0,1781999137768566222,0,62029.379183,62029.574863,0.1956800000043586
adc,InputForCoach,llm_output_tick,62000000000,62000.0,1781999137768566222,0,62029.669919,62029.828504,0.1585849999974016
c,Car,reaction,62100000000,62100.0,1781999137868566222,0,62110.342868,62110.702295,0.35942700000305194
adc,InputForCoach,input_arrival,62100000000,62100.0,1781999137868566222,0,62128.308249,62128.597411,0.2891620000009425
c,Car,reaction,62200000000,62200.0,1781999137968566222,0,62210.538414,62210.873387,0.3349729999972624
adc,InputForCoach,input_arrival,62200000000,62200.0,1781999137968566222,0,62229.720591,62229.847029,0.12643799999932526
llm,AgenticCoach,llm_inference,62000000000,62000.0,1781999137768566222,0,62032.685277,62275.479714,242.7944370000041
planner,ActionPlanner,monitoring,62000000000,62000.0,1781999137768566222,0,62276.521919,62277.063643,0.5417240000024321
c,Car,reaction,62300000000,62300.0,1781999138068566222,0,62310.455599,62310.803976,0.34837700000207406
adc,InputForCoach,input_arrival,62300000000,62300.0,1781999138068566222,0,62329.361508,62329.571388,0.20987999999488238
c,Car,reaction,62400000000,62400.0,1781999138168566222,0,62411.990211,62412.330622,0.3404110000046785
adc,InputForCoach,input_arrival,62400000000,62400.0,1781999138168566222,0,62503.478275,62503.691445,0.2131699999954435
c,Car,reaction,62500000000,62500.0,1781999138268566222,0,62510.354949,62510.67592,0.3209710000010091
adc,InputForCoach,input_arrival,62500000000,62500.0,1781999138268566222,0,62533.475373,62533.685927,0.2105539999975008
adc,InputForCoach,llm_output_tick,62500000000,62500.0,1781999138268566222,0,62533.789829,62533.962782,0.17295300000114366
c,Car,reaction,62600000000,62600.0,1781999138368566222,0,62610.483568,62610.670028,0.18645999999716878
adc,InputForCoach,input_arrival,62600000000,62600.0,1781999138368566222,0,62629.71835,62629.970267,0.25191699999413686
c,Car,reaction,62700000000,62700.0,1781999138468566222,0,62710.611901,62710.952761,0.34086000000388594
adc,InputForCoach,input_arrival,62700000000,62700.0,1781999138468566222,0,62730.427424,62730.671169,0.2437449999997625
llm,AgenticCoach,llm_inference,62500000000,62500.0,1781999138268566222,0,62536.836577,62781.786385,244.94980799999757
planner,ActionPlanner,monitoring,62500000000,62500.0,1781999138268566222,0,62782.436139,62783.318468,0.882329000000027
c,Car,reaction,62800000000,62800.0,1781999138568566222,0,62810.632914,62810.967372,0.33445799999753945
adc,InputForCoach,input_arrival,62800000000,62800.0,1781999138568566222,0,62828.506006,62828.737514,0.23150799999712035
c,Car,reaction,62900000000,62900.0,1781999138668566222,0,62910.40341,62910.741596,0.3381860000008601
adc,InputForCoach,input_arrival,62900000000,62900.0,1781999138668566222,0,63001.413661,63001.866775,0.45311400000355206
c,Car,reaction,63000000000,63000.0,1781999138768566222,0,63010.64949,63010.974134,0.3246439999929862
adc,InputForCoach,input_arrival,63000000000,63000.0,1781999138768566222,0,63029.825027,63030.043065,0.21803799999906914
adc,InputForCoach,llm_output_tick,63000000000,63000.0,1781999138768566222,0,63030.149226,63030.367933,0.21870699999999488
c,Car,reaction,63100000000,63100.0,1781999138868566222,0,63110.591915,63110.923714,0.3317989999995916
adc,InputForCoach,input_arrival,63100000000,63100.0,1781999138868566222,0,63129.287058,63129.52345,0.2363919999988866
c,Car,reaction,63200000000,63200.0,1781999138968566222,0,63210.35835,63210.696937,0.3385869999983697
adc,InputForCoach,input_arrival,63200000000,63200.0,1781999138968566222,0,63259.749985,63259.979517,0.2295319999975618
llm,AgenticCoach,llm_inference,63000000000,63000.0,1781999138768566222,0,63033.405693,63291.060197,257.65450399999827
planner,ActionPlanner,monitoring,63000000000,63000.0,1781999138768566222,0,63292.229651,63294.380864,2.1512129999973695
c,Car,reaction,63300000000,63300.0,1781999139068566222,0,63310.497239,63310.806211,0.30897200000617886
adc,InputForCoach,input_arrival,63300000000,63300.0,1781999139068566222,0,63334.911218,63335.05201,0.1407919999983278
c,Car,reaction,63400000000,63400.0,1781999139168566222,0,63410.3903,63410.718444,0.3281439999991562
adc,InputForCoach,input_arrival,63400000000,63400.0,1781999139168566222,0,63493.953708,63494.191986,0.23827799999708077
c,Car,reaction,63500000000,63500.0,1781999139268566222,0,63510.702127,63511.034984,0.3328570000012405
adc,InputForCoach,input_arrival,63500000000,63500.0,1781999139268566222,0,63538.535521,63538.668919,0.1333980000053998
adc,InputForCoach,llm_output_tick,63500000000,63500.0,1781999139268566222,0,63538.726668,63538.827512,0.10084400000050664
c,Car,reaction,63600000000,63600.0,1781999139368566222,0,63610.463497,63610.931412,0.467915000001085
adc,InputForCoach,input_arrival,63600000000,63600.0,1781999139368566222,0,63634.727804,63634.878693,0.15088899999682326
c,Car,reaction,63700000000,63700.0,1781999139468566222,0,63710.634937,63710.982834,0.34789699999964796
adc,InputForCoach,input_arrival,63700000000,63700.0,1781999139468566222,0,63735.349177,63735.496627,0.14745000000402797
c,Car,reaction,63800000000,63800.0,1781999139568566222,0,63810.614978,63810.783783,0.16880500000115717
llm,AgenticCoach,llm_inference,63500000000,63500.0,1781999139268566222,0,63540.657706,63820.189666,279.53196000000025
planner,ActionPlanner,warning,63500000000,63500.0,1781999139268566222,0,63821.29506,63821.669716,0.374655999999959
adc,InputForCoach,input_arrival,63800000000,63800.0,1781999139568566222,0,63828.834692,63828.959082,0.12439000000449596
c,Car,reaction,63900000000,63900.0,1781999139668566222,0,63910.603612,63910.927198,0.32358599999861326
adc,InputForCoach,input_arrival,63900000000,63900.0,1781999139668566222,0,63992.375417,63992.828619,0.4532019999969634
c,Car,reaction,64000000000,64000.0,1781999139768566222,0,64010.548523,64010.919242,0.37071900000591995
